GRAND_ID: 3140
DAM_NAME: 7.971168
LONG: 7.971168
LAT: 59.78125
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.05;0.33
3.0;0.1;0.56
4.0;0.14;0.82
5.0;0.2;1.15
6.0;0.24;1.51
7.0;0.37;2.01
8.0;0.44;2.58
9.0;0.59;3.29
10.0;0.65;4.07
11.0;0.79;4.99
12.0;0.87;5.99
13.0;1.01;7.12
14.0;1.1;8.34
15.0;1.28;9.75
16.0;1.36;11.24
17.0;1.57;12.93
18.0;1.64;14.69
19.0;1.87;16.69
20.0;2.0;18.81
21.0;2.28;21.21
22.0;2.44;23.78
23.0;2.74;26.64
24.0;2.88;29.65
25.0;3.23;33.0
26.0;3.37;36.5
27.0;3.62;40.25
28.0;3.75;44.13
29.0;3.98;48.23
30.0;4.07;52.42
31.0;4.29;56.84
32.0;4.38;61.35
33.0;4.6;66.07
34.0;4.68;70.87
35.0;4.84;75.84
36.0;4.95;80.91
37.0;5.15;86.19
38.0;5.21;91.52
39.0;5.37;97.02
40.0;5.44;102.59
41.0;5.61;108.32
42.0;5.67;114.12
43.0;5.83;120.08
44.0;5.89;126.09
45.0;6.0;132.22
46.0;6.06;138.4
47.0;6.24;144.77
48.0;6.3;151.19
49.0;6.45;157.77
50.0;6.5;164.4
51.0;6.63;171.15
52.0;6.68;177.96
53.0;6.8;184.89
54.0;6.88;191.9
55.0;7.05;199.07
56.0;7.1;206.29
57.0;7.21;213.62
58.0;7.23;220.98
