GRAND_ID: 2532
DAM_NAME: -41.511686
LONG: -41.511686
LAT: -15.521803
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.24;0.42
2.0;0.69;1.29
3.0;0.87;2.35
4.0;1.21;3.74
5.0;1.42;5.34
6.0;1.89;7.42
7.0;2.07;9.67
8.0;2.54;12.39
9.0;2.74;15.31
10.0;3.09;18.59
11.0;3.29;22.06
12.0;3.7;25.94
13.0;3.89;30.02
14.0;5.19;35.39
15.0;5.9;41.47
16.0;8.81;50.46
17.0;9.71;60.35
18.0;12.39;72.93
19.0;13.56;86.67
20.0;15.78;102.63
21.0;16.64;119.46
22.0;18.51;138.15
23.0;19.08;157.41
24.0;20.92;178.51
25.0;21.7;200.39
26.0;23.18;223.75
27.0;23.7;247.63
28.0;24.88;272.7
29.0;25.35;298.23
30.0;26.14;324.55
