GRAND_ID: 4296
DAM_NAME: 19.243845
LONG: 19.243845
LAT: -32.9928
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.23
3.0;0.03;0.37
4.0;0.08;0.55
5.0;0.09;0.75
6.0;0.15;1.01
7.0;0.16;1.27
8.0;0.21;1.59
9.0;0.23;1.92
10.0;0.26;2.28
11.0;0.26;2.65
12.0;0.28;3.03
13.0;0.29;3.42
14.0;0.3;3.83
15.0;0.31;4.24
16.0;0.32;4.66
17.0;0.32;5.09
18.0;0.33;5.52
19.0;0.34;5.96
20.0;0.35;6.42
21.0;0.36;6.88
22.0;0.36;7.34
23.0;0.37;7.81
24.0;0.38;8.3
25.0;0.38;8.78
26.0;0.39;9.27
27.0;0.39;9.76
28.0;0.4;10.27
29.0;0.4;10.77
30.0;0.4;11.28
31.0;0.41;11.79
32.0;0.41;12.3
33.0;0.41;12.82
34.0;0.42;13.34
35.0;0.42;13.87
36.0;0.42;14.4
37.0;0.42;14.92
38.0;0.43;15.45
39.0;0.43;15.99
40.0;0.43;16.52
41.0;0.43;17.05
42.0;0.43;17.59
43.0;0.44;18.13
44.0;0.44;18.67
45.0;0.44;19.22
46.0;0.44;19.76
47.0;0.44;20.3
48.0;0.44;20.85
49.0;0.44;21.4
50.0;0.44;21.94
51.0;0.44;22.49
52.0;0.45;23.04
