GRAND_ID: 6738
DAM_NAME: 150.998958
LONG: 150.998958
LAT: -32.10533
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.18
2.0;0.19;0.47
3.0;0.26;0.83
4.0;0.37;1.3
5.0;0.44;1.85
6.0;0.68;2.62
7.0;0.86;3.59
8.0;1.13;4.82
9.0;1.44;6.36
10.0;1.95;8.41
11.0;2.41;10.92
12.0;3.05;14.07
13.0;3.62;17.8
14.0;4.29;22.2
15.0;4.63;26.93
16.0;5.18;32.21
17.0;5.52;37.83
18.0;5.99;43.93
19.0;6.28;50.31
20.0;6.92;57.34
21.0;7.43;64.87
22.0;8.23;73.2
23.0;8.75;82.06
24.0;9.6;91.76
25.0;10.22;102.08
26.0;10.94;113.12
27.0;11.56;124.79
28.0;12.45;137.34
29.0;13.05;150.49
30.0;13.79;164.38
31.0;14.35;178.84
32.0;15.12;194.06
33.0;15.59;209.76
34.0;16.35;226.21
35.0;16.83;243.14
36.0;17.53;260.78
37.0;17.87;278.75
38.0;18.55;297.4
39.0;18.88;316.39
40.0;19.6;336.09
41.0;20.05;356.25
42.0;20.82;377.17
43.0;21.24;398.51
44.0;22.06;420.68
45.0;22.6;443.38
46.0;23.41;466.88
47.0;23.83;490.82
48.0;24.49;515.41
49.0;24.83;540.34
50.0;25.45;565.89
51.0;25.72;591.72
52.0;26.21;618.03
53.0;26.46;644.59
54.0;26.93;671.62
55.0;27.17;698.9
56.0;27.56;726.56
57.0;27.75;754.41
58.0;28.11;782.62
59.0;28.31;811.04
60.0;28.59;839.73
