GRAND_ID: 2616
DAM_NAME: -6.580034
LONG: -6.580034
LAT: 53.122712
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.68;0.82
2.0;1.25;2.21
3.0;1.8;4.15
4.0;2.25;6.53
5.0;2.94;9.61
6.0;3.35;13.09
7.0;4.21;17.44
8.0;4.7;22.27
9.0;5.48;27.89
10.0;6.04;34.06
11.0;6.76;40.95
12.0;7.2;48.28
13.0;7.86;56.28
14.0;8.28;64.69
15.0;8.97;73.79
16.0;9.5;83.43
17.0;10.18;93.75
18.0;10.75;104.63
19.0;11.87;116.64
20.0;12.64;129.41
21.0;13.83;143.37
22.0;14.67;158.18
23.0;16.15;174.46
24.0;17.08;191.68
25.0;18.26;210.07
26.0;18.89;229.1
27.0;19.71;248.95
28.0;20.17;269.25
