GRAND_ID: 2587
DAM_NAME: -4.440636
LONG: -4.440636
LAT: 56.233002
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.25
2.0;0.4;0.81
3.0;0.48;1.45
4.0;0.71;2.33
5.0;0.91;3.39
6.0;1.12;4.67
7.0;1.24;6.07
8.0;1.46;7.7
9.0;1.63;9.48
10.0;1.86;11.5
11.0;2.04;13.7
12.0;2.27;16.13
13.0;2.4;18.69
14.0;2.68;21.53
15.0;2.84;24.53
16.0;3.09;27.78
17.0;3.27;31.21
18.0;3.45;34.82
19.0;3.64;38.62
20.0;3.9;42.68
21.0;4.21;47.05
22.0;4.56;51.77
23.0;4.85;56.78
24.0;5.27;62.21
25.0;5.67;68.05
26.0;6.37;74.58
27.0;6.81;81.55
28.0;7.55;89.26
29.0;7.91;97.33
30.0;8.39;105.88
31.0;8.8;114.84
32.0;9.1;124.1
33.0;9.47;133.73
34.0;9.78;143.67
35.0;10.23;154.06
36.0;10.58;164.8
37.0;10.95;175.9
38.0;11.3;187.36
39.0;11.56;199.09
40.0;11.96;211.21
41.0;12.19;223.56
42.0;12.55;236.27
43.0;12.75;249.18
44.0;13.04;262.38
45.0;13.26;275.81
46.0;13.55;289.52
47.0;13.76;303.44
48.0;14.0;317.59
49.0;14.18;331.93
50.0;14.38;346.47
51.0;14.53;361.16
52.0;14.71;376.03
53.0;14.81;391.0
54.0;14.96;406.11
55.0;15.02;421.29
