GRAND_ID: 4496
DAM_NAME: 37.682292
LONG: 37.682292
LAT: -0.807671
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.21
2.0;0.3;0.68
3.0;0.39;1.23
4.0;0.7;2.1
5.0;0.84;3.1
6.0;1.3;4.57
7.0;1.52;6.25
8.0;2.15;8.57
9.0;2.37;11.1
10.0;2.9;14.16
11.0;3.09;17.41
12.0;3.65;21.22
13.0;3.87;25.25
14.0;4.42;29.84
15.0;4.67;34.67
16.0;5.37;40.2
17.0;5.72;46.08
18.0;6.9;53.14
19.0;7.22;60.53
20.0;8.35;69.05
21.0;8.67;77.88
22.0;9.42;87.46
23.0;9.66;97.28
24.0;10.23;107.67
25.0;10.39;118.22
26.0;10.76;129.15
27.0;10.86;140.17
