GRAND_ID: 5816
DAM_NAME: 110.92875
LONG: 110.92875
LAT: -7.837298
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.31
2.0;0.56;1.06
3.0;1.3;2.54
4.0;2.1;4.82
5.0;3.17;8.17
6.0;3.93;12.29
7.0;5.65;18.12
8.0;6.62;24.93
9.0;8.68;33.79
10.0;10.97;44.94
11.0;14.54;59.67
12.0;17.27;77.12
13.0;23.39;100.69
14.0;28.75;129.63
15.0;34.55;164.36
16.0;38.86;203.41
17.0;43.06;246.66
18.0;46.7;293.54
19.0;50.44;344.17
20.0;54.14;398.49
21.0;59.16;457.83
22.0;62.81;520.82
23.0;68.09;589.1
24.0;72.26;661.54
25.0;77.38;739.1
26.0;80.51;819.8
27.0;84.32;904.3
