GRAND_ID: 2802
DAM_NAME: -0.914915
LONG: -0.914915
LAT: 39.668774
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.17
2.0;0.15;0.46
3.0;0.24;0.83
4.0;0.35;1.31
5.0;0.39;1.84
6.0;0.44;2.41
7.0;0.48;3.01
8.0;0.55;3.69
9.0;0.59;4.41
10.0;0.71;5.25
11.0;0.76;6.15
12.0;0.86;7.14
13.0;0.89;8.16
14.0;0.97;9.26
15.0;1.01;10.4
16.0;1.07;11.6
17.0;1.11;12.84
18.0;1.18;14.15
19.0;1.19;15.47
20.0;1.24;16.84
21.0;1.25;18.22
22.0;1.29;19.64
23.0;1.31;21.08
