GRAND_ID: 2431
DAM_NAME: -54.969896
LONG: -54.969896
LAT: -25.374402
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.81;1.25
2.0;1.27;2.97
3.0;2.08;5.5
4.0;2.82;8.77
5.0;3.69;12.9
6.0;4.29;17.63
7.0;5.22;23.3
8.0;5.88;29.63
9.0;6.97;37.04
10.0;8.02;45.51
11.0;9.69;55.66
12.0;11.4;67.51
13.0;14.04;81.99
14.0;16.24;98.68
15.0;20.04;119.17
16.0;23.66;143.27
17.0;31.75;175.47
18.0;40.24;216.16
19.0;62.7;279.31
20.0;82.92;362.67
21.0;114.34;477.46
22.0;143.93;621.84
23.0;193.77;816.05
24.0;233.86;1050.36
25.0;292.23;1343.03
26.0;329.21;1672.69
27.0;372.61;2045.75
28.0;403.85;2450.05
29.0;445.24;2895.73
30.0;474.91;3371.09
31.0;515.72;3887.25
32.0;543.34;4431.04
33.0;580.09;5011.58
34.0;606.21;5618.24
35.0;637.76;6256.45
36.0;657.96;6914.85
37.0;680.85;7596.15
38.0;693.53;8290.12
39.0;710.32;9000.89
40.0;719.38;9720.71
41.0;730.11;10451.27
42.0;736.28;11188.0
43.0;742.19;11930.64
44.0;745.82;12676.91
