GRAND_ID: 5391
DAM_NAME: 113.14627
LONG: 113.14627
LAT: 31.104042
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.19
2.0;0.16;0.49
3.0;0.26;0.89
4.0;0.44;1.47
5.0;0.57;2.18
6.0;0.74;3.06
7.0;0.85;4.04
8.0;1.02;5.2
9.0;1.15;6.5
10.0;1.32;7.96
11.0;1.5;9.6
12.0;1.76;11.49
13.0;1.94;13.58
14.0;2.18;15.9
15.0;2.36;18.4
16.0;2.6;21.14
17.0;2.78;24.07
18.0;2.96;27.17
19.0;3.08;30.39
20.0;3.23;33.76
21.0;3.31;37.21
22.0;3.4;40.74
23.0;3.44;44.32
24.0;3.49;47.95
25.0;3.52;51.61
