GRAND_ID: 5140
DAM_NAME: 100.560357
LONG: 100.560357
LAT: 17.764675
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;3.13;4.02
2.0;6.48;11.38
3.0;10.73;22.99
4.0;15.03;38.91
5.0;20.49;60.29
6.0;24.74;85.91
7.0;28.67;115.47
8.0;31.42;147.77
9.0;34.91;183.56
10.0;37.8;222.25
11.0;41.44;264.58
12.0;44.34;309.8
13.0;52.85;363.54
14.0;57.14;421.56
15.0;64.75;487.2
16.0;68.11;556.19
17.0;76.24;633.32
18.0;79.7;713.9
19.0;88.36;803.15
20.0;91.66;895.69
21.0;102.54;999.12
22.0;108.02;1108.02
23.0;118.22;1227.12
24.0;122.62;1350.62
25.0;131.54;1483.05
26.0;135.38;1619.31
27.0;143.02;1763.21
28.0;148.59;1912.68
29.0;154.03;2067.59
30.0;158.85;2227.33
31.0;164.35;2392.56
32.0;168.15;2561.6
33.0;173.22;2735.7
34.0;176.78;2913.36
35.0;181.06;3095.3
36.0;184.26;3280.44
37.0;189.02;3470.34
38.0;191.68;3662.9
39.0;196.13;3859.92
40.0;199.81;4060.61
41.0;204.22;4265.72
42.0;207.8;4474.4
43.0;212.47;4687.75
44.0;216.32;4904.95
45.0;220.96;5126.8
46.0;226.32;5354.0
47.0;231.74;5586.62
48.0;235.12;5822.62
49.0;240.75;6064.26
50.0;245.28;6310.42
51.0;251.1;6562.4
52.0;255.35;6818.64
53.0;261.7;7081.22
54.0;266.48;7348.58
55.0;271.27;7620.74
56.0;276.45;7898.07
57.0;282.31;8181.26
58.0;286.61;8468.75
59.0;292.27;8761.9
60.0;296.71;9059.49
61.0;303.04;9363.42
62.0;306.55;9670.85
63.0;312.16;9983.9
64.0;315.14;10299.92
65.0;320.79;10621.6
66.0;324.74;10947.22
67.0;329.27;11277.37
68.0;332.47;11610.73
69.0;337.08;11948.69
70.0;340.62;12290.19
71.0;344.95;12636.02
72.0;348.08;12984.99
73.0;351.63;13337.5
74.0;354.17;13692.55
75.0;357.0;14050.43
76.0;359.55;14410.86
77.0;362.29;14774.04
78.0;364.47;15139.39
79.0;366.86;15507.13
80.0;368.73;15876.74
81.0;370.88;16248.5
