GRAND_ID: 4148
DAM_NAME: 29.357292
LONG: 29.357292
LAT: -25.419399
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.21;0.46
3.0;0.34;0.91
4.0;0.78;1.8
5.0;1.18;3.09
6.0;1.69;4.89
7.0;2.17;7.16
8.0;3.15;10.42
9.0;3.56;14.08
10.0;4.38;18.57
11.0;5.05;23.72
12.0;6.31;30.14
13.0;6.92;37.16
14.0;7.78;45.05
15.0;8.26;53.42
16.0;9.0;62.53
17.0;9.39;72.03
18.0;10.5;82.63
19.0;10.84;93.58
20.0;12.33;106.01
21.0;13.14;119.26
22.0;14.84;134.21
23.0;15.39;149.7
24.0;17.36;167.16
25.0;18.07;185.34
26.0;19.74;205.18
27.0;20.45;225.74
28.0;21.68;247.53
29.0;22.19;269.82
30.0;23.09;293.02
31.0;23.6;316.72
32.0;24.59;341.42
33.0;25.13;366.65
34.0;26.09;392.85
35.0;26.49;419.44
36.0;27.28;446.83
37.0;27.46;474.4
38.0;27.83;502.33
39.0;28.0;530.44
