GRAND_ID: 3523
DAM_NAME: 9.090349
LONG: 9.090349
LAT: 39.751365
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.16
2.0;0.05;0.36
3.0;0.06;0.56
4.0;0.1;0.8
5.0;0.11;1.06
6.0;0.16;1.36
7.0;0.18;1.68
8.0;0.22;2.05
9.0;0.24;2.43
10.0;0.27;2.84
11.0;0.28;3.27
12.0;0.31;3.72
13.0;0.32;4.18
14.0;0.34;4.66
15.0;0.34;5.14
16.0;0.35;5.64
17.0;0.36;6.14
18.0;0.37;6.64
19.0;0.37;7.16
20.0;0.38;7.68
21.0;0.39;8.21
22.0;0.4;8.75
23.0;0.4;9.29
24.0;0.4;9.84
