GRAND_ID: 4132
DAM_NAME: 17.858556
LONG: 17.858556
LAT: -24.497107
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.22
2.0;0.18;0.54
3.0;0.37;1.05
4.0;0.77;1.96
5.0;1.13;3.23
6.0;1.54;4.91
7.0;1.96;7.01
8.0;2.97;10.12
9.0;4.09;14.35
10.0;5.0;19.5
11.0;5.85;25.49
12.0;6.84;32.47
13.0;8.17;40.78
14.0;9.69;50.62
15.0;12.0;62.76
16.0;14.17;77.07
17.0;16.33;93.54
18.0;18.75;112.43
19.0;21.03;133.61
20.0;23.05;156.79
21.0;24.38;181.31
22.0;25.39;206.84
23.0;26.11;233.09
24.0;26.78;260.0
25.0;27.32;287.47
26.0;27.82;315.43
27.0;28.23;343.8
28.0;28.57;372.51
29.0;28.86;401.51
30.0;29.16;430.8
31.0;29.36;460.3
32.0;29.59;490.03
33.0;29.81;519.98
