GRAND_ID: 6905
DAM_NAME: -48.370491
LONG: -48.370491
LAT: -9.761948
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.21
2.0;0.11;0.53
3.0;0.11;0.85
4.0;0.11;1.17
5.0;0.11;1.49
6.0;0.11;1.81
7.0;0.22;2.24
8.0;0.22;2.66
9.0;0.33;3.2
10.0;0.54;3.96
11.0;0.54;4.71
12.0;0.54;5.47
13.0;0.54;6.22
14.0;0.54;6.98
15.0;0.64;7.83
16.0;0.74;8.78
17.0;0.74;9.73
18.0;0.85;10.79
19.0;0.95;11.95
20.0;1.06;13.21
21.0;1.27;14.69
22.0;1.27;16.17
23.0;1.37;17.75
24.0;1.59;19.55
25.0;1.7;21.46
26.0;2.45;24.12
27.0;2.55;26.89
28.0;2.99;30.09
29.0;3.31;33.61
30.0;3.86;37.68
31.0;4.38;42.27
32.0;4.92;47.4
33.0;5.24;52.85
34.0;5.87;58.93
35.0;6.3;65.44
36.0;6.93;72.58
37.0;7.25;80.04
38.0;8.1;88.35
39.0;8.96;97.52
40.0;10.47;108.2
41.0;12.06;120.47
42.0;15.1;135.78
43.0;17.57;153.56
44.0;20.88;174.65
45.0;24.0;198.86
46.0;28.82;227.89
47.0;31.79;259.89
48.0;35.74;295.84
49.0;39.67;335.73
50.0;44.34;380.28
51.0;48.88;429.37
52.0;53.88;483.45
53.0;60.02;543.68
54.0;67.23;611.12
55.0;72.22;683.55
56.0;87.4;771.16
57.0;98.09;869.46
58.0;115.78;985.45
59.0;136.14;1121.8
60.0;168.33;1290.34
61.0;193.33;1483.88
62.0;234.46;1718.55
63.0;285.44;2004.2
64.0;357.91;2362.33
65.0;397.11;2759.65
66.0;437.61;3197.47
67.0;468.35;3666.03
68.0;509.17;4175.4
69.0;558.03;4733.65
70.0;649.8;5383.66
71.0;714.8;6098.67
72.0;778.7;6877.59
73.0;815.87;7693.67
74.0;855.84;8549.72
75.0;883.14;9433.07
76.0;916.05;10349.33
77.0;936.2;11285.74
78.0;961.77;12247.72
79.0;977.96;13225.9
80.0;996.96;14223.07
81.0;1006.52;15229.8
82.0;1018.96;16248.98
83.0;1026.81;17276.0
