GRAND_ID: 5568
DAM_NAME: 113.852942
LONG: 113.852942
LAT: 28.180808
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.05;0.28
3.0;0.09;0.47
4.0;0.12;0.69
5.0;0.15;0.94
6.0;0.22;1.26
7.0;0.28;1.64
8.0;0.35;2.1
9.0;0.41;2.61
10.0;0.49;3.2
11.0;0.55;3.85
12.0;0.66;4.61
13.0;0.76;5.47
14.0;0.89;6.46
15.0;1.01;7.58
16.0;1.15;8.83
17.0;1.31;10.24
18.0;1.5;11.84
19.0;1.66;13.6
20.0;1.84;15.54
21.0;2.02;17.66
22.0;2.25;20.01
23.0;2.43;22.54
24.0;2.64;25.28
25.0;2.81;28.18
26.0;3.01;31.3
27.0;3.22;34.62
28.0;3.48;38.2
29.0;3.75;42.06
30.0;4.06;46.21
31.0;4.27;50.59
32.0;4.58;55.27
33.0;4.82;60.19
34.0;5.18;65.47
35.0;5.43;71.0
36.0;5.88;76.98
37.0;6.12;83.21
38.0;6.43;89.74
39.0;6.68;96.53
