GRAND_ID: 3367
DAM_NAME: 12.080347
LONG: 12.080347
LAT: 46.161648
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.24
3.0;0.03;0.36
4.0;0.04;0.5
5.0;0.05;0.66
6.0;0.06;0.82
7.0;0.08;1.0
8.0;0.08;1.19
9.0;0.11;1.4
10.0;0.13;1.62
11.0;0.17;1.9
12.0;0.2;2.2
13.0;0.22;2.52
14.0;0.25;2.87
15.0;0.29;3.26
16.0;0.31;3.67
17.0;0.33;4.1
18.0;0.35;4.55
19.0;0.39;5.04
20.0;0.41;5.55
21.0;0.43;6.08
22.0;0.45;6.63
23.0;0.47;7.2
24.0;0.5;7.8
25.0;0.53;8.44
26.0;0.54;9.08
27.0;0.57;9.75
28.0;0.58;10.44
29.0;0.6;11.14
30.0;0.62;11.87
31.0;0.65;12.61
32.0;0.66;13.37
33.0;0.68;14.16
34.0;0.7;14.96
35.0;0.71;15.77
36.0;0.72;16.59
37.0;0.74;17.43
38.0;0.76;18.29
39.0;0.77;19.17
40.0;0.78;20.05
41.0;0.8;20.95
42.0;0.81;21.87
43.0;0.83;22.8
44.0;0.84;23.74
45.0;0.85;24.69
46.0;0.86;25.66
47.0;0.87;26.63
48.0;0.88;27.6
49.0;0.88;28.59
50.0;0.89;29.58
51.0;0.9;30.58
52.0;0.9;31.59
53.0;0.91;32.6
54.0;0.91;33.61
55.0;0.92;34.62
56.0;0.92;35.64
57.0;0.92;36.66
58.0;0.92;37.68
