GRAND_ID: 6521
DAM_NAME: 137.795048
LONG: 137.795048
LAT: 35.099698
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.01;0.23
3.0;0.02;0.36
4.0;0.03;0.49
5.0;0.04;0.63
6.0;0.05;0.79
7.0;0.06;0.95
8.0;0.07;1.12
9.0;0.08;1.31
10.0;0.08;1.49
11.0;0.09;1.69
12.0;0.1;1.89
13.0;0.11;2.11
14.0;0.11;2.32
15.0;0.13;2.56
16.0;0.14;2.8
17.0;0.16;3.07
18.0;0.17;3.34
19.0;0.19;3.63
20.0;0.19;3.92
21.0;0.21;4.23
22.0;0.23;4.56
23.0;0.24;4.91
24.0;0.25;5.27
25.0;0.27;5.64
26.0;0.28;6.02
27.0;0.3;6.42
28.0;0.31;6.84
29.0;0.34;7.28
30.0;0.35;7.73
31.0;0.38;8.21
32.0;0.39;8.7
33.0;0.41;9.22
34.0;0.42;9.75
35.0;0.46;10.31
36.0;0.48;10.9
37.0;0.5;11.49
38.0;0.51;12.11
39.0;0.53;12.74
40.0;0.54;13.39
41.0;0.57;14.06
42.0;0.58;14.74
43.0;0.59;15.44
44.0;0.61;16.15
45.0;0.64;16.9
46.0;0.65;17.65
47.0;0.7;18.46
48.0;0.73;19.3
49.0;0.8;20.2
50.0;0.85;21.15
51.0;0.94;22.19
52.0;0.98;23.27
53.0;1.06;24.44
54.0;1.11;25.66
55.0;1.18;26.94
56.0;1.22;28.26
57.0;1.3;29.66
58.0;1.35;31.12
59.0;1.42;32.64
60.0;1.52;34.26
61.0;1.64;36.0
62.0;1.7;37.8
63.0;1.89;39.79
64.0;1.96;41.86
65.0;2.13;44.08
66.0;2.2;46.39
67.0;2.33;48.82
68.0;2.42;51.35
69.0;2.58;54.03
70.0;2.7;56.83
71.0;2.84;59.78
72.0;2.92;62.8
73.0;3.09;66.0
74.0;3.18;69.28
75.0;3.36;72.74
76.0;3.49;76.34
77.0;3.63;80.07
78.0;3.69;83.87
79.0;3.85;87.82
80.0;3.93;91.85
81.0;4.03;95.98
82.0;4.13;100.22
83.0;4.26;104.58
84.0;4.31;108.99
85.0;4.41;113.5
86.0;4.49;118.1
87.0;4.58;122.78
88.0;4.64;127.53
89.0;4.78;132.41
90.0;4.82;137.34
91.0;4.92;142.36
92.0;5.01;147.48
93.0;5.08;152.66
94.0;5.14;157.9
95.0;5.26;163.26
96.0;5.32;168.69
97.0;5.41;174.2
98.0;5.45;179.75
99.0;5.57;185.43
100.0;5.63;191.16
101.0;5.71;196.97
102.0;5.77;202.84
103.0;5.85;208.8
104.0;5.9;214.8
105.0;5.98;220.88
106.0;6.03;227.01
107.0;6.09;233.21
108.0;6.13;239.44
109.0;6.2;245.75
110.0;6.23;252.09
111.0;6.3;258.49
112.0;6.35;264.94
113.0;6.39;271.44
114.0;6.42;277.96
