GRAND_ID: 3655
DAM_NAME: 5.639222
LONG: 5.639222
LAT: 8.201783
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.69;0.8
2.0;1.42;2.33
3.0;2.22;4.67
4.0;2.62;7.4
5.0;3.09;10.59
6.0;3.7;14.4
7.0;5.33;19.85
8.0;6.21;26.17
9.0;7.34;33.62
10.0;8.02;41.75
11.0;8.92;50.78
12.0;9.54;60.43
13.0;10.43;70.97
14.0;11.47;82.56
15.0;13.18;95.85
16.0;14.42;110.38
17.0;16.57;127.07
18.0;17.95;145.13
19.0;19.81;165.05
20.0;20.99;186.16
21.0;22.68;208.95
22.0;23.89;232.95
23.0;25.69;258.75
24.0;26.93;285.8
25.0;28.62;314.53
26.0;29.61;344.25
