GRAND_ID: 4216
DAM_NAME: 29.101814
LONG: 29.101814
LAT: -28.589303
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.19
2.0;0.13;0.45
3.0;0.2;0.77
4.0;0.25;1.15
5.0;0.37;1.64
6.0;0.44;2.2
7.0;0.53;2.86
8.0;0.58;3.56
9.0;0.65;4.34
10.0;0.73;5.2
11.0;0.86;6.18
12.0;0.94;7.24
13.0;1.03;8.39
14.0;1.08;9.6
15.0;1.17;10.9
16.0;1.22;12.25
17.0;1.28;13.64
18.0;1.32;15.09
19.0;1.36;16.57
20.0;1.39;18.08
21.0;1.43;19.63
22.0;1.45;21.21
23.0;1.48;22.81
24.0;1.49;24.43
25.0;1.51;26.07
26.0;1.53;27.72
27.0;1.54;29.38
28.0;1.55;31.05
29.0;1.55;32.73
30.0;1.56;34.41
