GRAND_ID: 4304
DAM_NAME: 21.633867
LONG: 21.633867
LAT: -33.308473
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.12;0.36
3.0;0.2;0.66
4.0;0.5;1.26
5.0;0.64;2.0
6.0;0.88;2.98
7.0;1.02;4.1
8.0;1.28;5.48
9.0;1.46;7.04
10.0;1.78;8.92
11.0;1.99;11.02
12.0;2.39;13.51
13.0;2.52;16.13
14.0;2.88;19.11
15.0;3.02;22.23
16.0;3.35;25.68
17.0;3.48;29.26
18.0;3.79;33.15
19.0;3.91;37.16
20.0;4.22;41.48
21.0;4.35;45.93
22.0;4.65;50.69
23.0;4.81;55.6
24.0;5.1;60.8
25.0;5.19;66.09
26.0;5.4;71.6
27.0;5.48;77.18
28.0;5.64;82.92
29.0;5.68;88.7
30.0;5.78;94.59
31.0;5.8;100.49
32.0;5.88;106.47
33.0;5.9;112.47
