GRAND_ID: 4340
DAM_NAME: 18.974067
LONG: 18.974067
LAT: -34.179375
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.05;0.28
3.0;0.07;0.46
4.0;0.08;0.65
5.0;0.1;0.86
6.0;0.11;1.07
7.0;0.13;1.3
8.0;0.15;1.55
9.0;0.17;1.82
10.0;0.18;2.11
11.0;0.19;2.4
12.0;0.19;2.7
13.0;0.2;3.0
14.0;0.2;3.31
15.0;0.21;3.62
16.0;0.22;3.94
17.0;0.22;4.27
18.0;0.23;4.6
19.0;0.23;4.94
20.0;0.23;5.27
21.0;0.24;5.61
22.0;0.24;5.96
23.0;0.24;6.3
24.0;0.24;6.65
25.0;0.25;7.0
26.0;0.25;7.35
27.0;0.25;7.71
28.0;0.25;8.06
29.0;0.25;8.42
30.0;0.25;8.78
31.0;0.26;9.14
