GRAND_ID: 1999
DAM_NAME: -73.462687
LONG: -73.462687
LAT: 53.886767
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.18;0.4
2.0;0.22;0.83
3.0;0.48;1.54
4.0;0.52;2.28
5.0;0.66;3.16
6.0;0.74;4.12
7.0;1.0;5.34
8.0;1.09;6.65
9.0;1.42;8.29
10.0;1.5;10.01
11.0;1.76;11.99
12.0;1.89;14.11
13.0;2.32;16.65
14.0;2.5;19.36
15.0;2.85;22.44
16.0;3.06;25.72
17.0;3.41;29.35
18.0;3.67;33.24
19.0;4.16;37.62
20.0;4.64;42.49
21.0;6.97;49.67
22.0;8.07;57.96
23.0;10.43;68.61
24.0;11.36;80.18
25.0;13.1;93.5
26.0;14.25;107.98
27.0;16.42;124.62
28.0;17.09;141.93
29.0;19.47;161.62
30.0;20.69;182.52
31.0;22.75;205.5
32.0;24.06;229.78
33.0;26.8;256.79
34.0;28.56;285.58
35.0;32.76;318.55
36.0;35.08;353.85
37.0;38.8;392.87
38.0;41.95;435.04
39.0;48.13;483.39
40.0;53.05;536.66
41.0;61.27;598.16
42.0;65.71;664.08
43.0;74.08;738.38
44.0;79.68;818.28
45.0;89.55;908.05
46.0;96.45;1004.72
47.0;109.82;1114.76
48.0;119.62;1234.6
49.0;139.03;1373.85
50.0;152.17;1526.24
51.0;172.65;1699.11
52.0;185.01;1884.34
53.0;208.19;2092.75
54.0;220.73;2313.69
55.0;241.14;2555.06
56.0;254.14;2809.42
57.0;280.61;3090.24
58.0;299.55;3390.02
59.0;337.16;3727.39
60.0;357.66;4085.28
61.0;393.97;4479.47
62.0;418.28;4897.97
63.0;467.11;5365.3
64.0;497.53;5863.05
65.0;557.27;6420.54
66.0;589.34;7010.09
67.0;644.17;7654.48
68.0;673.69;8328.39
69.0;723.32;9051.94
70.0;755.79;9807.95
71.0;807.66;10615.83
72.0;837.26;11453.31
73.0;889.36;12342.89
74.0;916.67;13259.78
75.0;959.28;14219.28
76.0;984.5;15204.01
77.0;1022.5;16226.73
78.0;1040.55;17267.49
79.0;1068.61;18336.32
80.0;1081.05;19417.6
81.0;1100.11;20517.93
82.0;1108.98;21627.13
83.0;1122.56;22749.91
84.0;1128.46;23878.59
85.0;1138.17;25016.99
86.0;1143.37;26160.58
87.0;1150.09;27310.89
88.0;1153.17;28464.28
89.0;1158.51;29623.01
