GRAND_ID: 4453
DAM_NAME: 35.3397
LONG: 35.3397
LAT: 37.03999
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.18
2.0;0.14;0.44
3.0;0.27;0.83
4.0;0.49;1.43
5.0;0.73;2.28
6.0;1.0;3.39
7.0;1.36;4.86
8.0;1.83;6.81
9.0;2.6;9.52
10.0;3.6;13.24
11.0;5.25;18.61
12.0;7.84;26.56
13.0;10.98;37.66
14.0;14.16;51.93
15.0;17.73;69.78
16.0;20.75;90.65
17.0;23.61;114.38
18.0;25.96;140.46
19.0;28.53;169.1
20.0;31.0;200.22
21.0;33.54;233.88
22.0;35.64;269.63
23.0;37.99;307.74
24.0;39.78;347.64
25.0;41.55;389.3
26.0;42.97;432.39
27.0;44.25;476.75
28.0;45.28;522.15
29.0;46.32;568.59
30.0;47.27;615.98
31.0;48.18;664.27
32.0;48.9;713.29
33.0;49.59;763.0
34.0;50.13;813.25
35.0;50.63;863.99
36.0;50.98;915.09
37.0;51.34;966.55
38.0;51.56;1018.23
