GRAND_ID: 2338
DAM_NAME: -71.409115
LONG: -71.409115
LAT: -36.29518
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.04;0.28
3.0;0.06;0.44
4.0;0.08;0.62
5.0;0.09;0.82
6.0;0.11;1.04
7.0;0.13;1.27
8.0;0.14;1.52
9.0;0.16;1.78
10.0;0.19;2.07
11.0;0.2;2.39
12.0;0.23;2.72
13.0;0.24;3.07
14.0;0.27;3.44
15.0;0.28;3.83
16.0;0.31;4.24
17.0;0.34;4.69
18.0;0.42;5.22
19.0;0.45;5.78
20.0;0.52;6.41
21.0;0.55;7.06
22.0;0.61;7.78
23.0;0.64;8.52
24.0;0.68;9.3
25.0;0.7;10.11
26.0;0.76;10.97
27.0;0.8;11.88
28.0;0.88;12.87
29.0;0.93;13.91
30.0;0.99;15.0
31.0;1.03;16.14
32.0;1.08;17.32
33.0;1.12;18.55
34.0;1.17;19.83
35.0;1.19;21.13
36.0;1.24;22.47
37.0;1.26;23.84
38.0;1.3;25.25
39.0;1.32;26.68
40.0;1.36;28.15
41.0;1.38;29.64
42.0;1.42;31.16
43.0;1.44;32.7
44.0;1.47;34.27
45.0;1.48;35.86
46.0;1.49;37.46
47.0;1.5;39.07
48.0;1.52;40.69
49.0;1.53;42.32
50.0;1.54;43.97
51.0;1.55;45.62
52.0;1.56;47.29
53.0;1.57;48.97
54.0;1.58;50.65
55.0;1.59;52.35
56.0;1.59;54.05
