GRAND_ID: 2717
DAM_NAME: -7.858489
LONG: -7.858489
LAT: 41.741482
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.2
2.0;0.23;0.59
3.0;0.3;1.06
4.0;0.45;1.67
5.0;0.51;2.34
6.0;0.66;3.16
7.0;0.76;4.08
8.0;0.93;5.17
9.0;1.04;6.38
10.0;1.24;7.78
11.0;1.34;9.28
12.0;1.53;10.98
13.0;1.63;12.77
14.0;1.8;14.73
15.0;1.91;16.79
16.0;2.07;19.03
17.0;2.15;21.34
18.0;2.33;23.83
19.0;2.41;26.41
20.0;2.6;29.17
21.0;2.66;31.99
22.0;2.84;34.99
23.0;2.93;38.08
24.0;3.09;41.33
25.0;3.18;44.67
26.0;3.34;48.17
27.0;3.44;51.77
28.0;3.64;55.57
29.0;3.73;59.45
30.0;3.96;63.57
31.0;4.07;67.8
32.0;4.37;72.34
33.0;4.52;77.02
34.0;4.83;82.01
35.0;5.02;87.19
36.0;5.51;92.86
37.0;5.79;98.81
38.0;6.26;105.23
39.0;6.49;111.89
40.0;6.95;119.0
41.0;7.17;126.33
42.0;7.59;134.07
43.0;7.85;142.08
44.0;8.41;150.66
45.0;8.63;159.45
46.0;9.2;168.81
47.0;9.42;178.39
48.0;10.06;188.61
49.0;10.28;199.05
50.0;10.92;210.14
51.0;11.2;221.5
52.0;12.17;233.83
53.0;12.51;246.5
54.0;13.38;260.04
55.0;13.63;273.83
56.0;14.35;288.34
57.0;14.6;303.1
58.0;15.24;318.51
59.0;15.48;334.15
60.0;16.12;350.43
61.0;16.38;366.97
62.0;17.01;384.14
63.0;17.23;401.53
64.0;17.87;419.57
65.0;18.1;437.83
66.0;18.7;456.69
67.0;18.9;475.74
68.0;19.48;495.38
69.0;19.68;515.22
70.0;20.13;535.51
71.0;20.26;555.93
72.0;20.59;576.68
73.0;20.7;597.54
74.0;20.92;618.62
