GRAND_ID: 2367
DAM_NAME: -48.147113
LONG: -48.147113
LAT: -13.395155
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.26
2.0;0.12;0.56
3.0;0.2;0.96
4.0;0.35;1.49
5.0;0.48;2.16
6.0;0.58;2.93
7.0;0.7;3.81
8.0;0.83;4.83
9.0;1.08;6.1
10.0;1.24;7.52
11.0;1.7;9.41
12.0;1.91;11.5
13.0;2.35;14.04
14.0;2.71;16.93
15.0;3.76;20.88
16.0;4.66;25.73
17.0;8.22;34.14
18.0;11.27;45.59
19.0;17.81;63.59
20.0;22.67;86.45
21.0;31.97;118.61
22.0;37.81;156.6
23.0;48.79;205.57
24.0;52.41;258.17
25.0;64.48;322.84
26.0;68.49;391.52
27.0;80.67;472.37
28.0;85.71;558.26
29.0;94.39;652.84
30.0;99.49;752.52
31.0;108.8;861.51
32.0;112.7;974.39
33.0;121.6;1096.18
34.0;124.28;1220.65
35.0;132.3;1353.14
36.0;136.58;1489.91
37.0;146.74;1636.84
38.0;148.94;1785.97
39.0;158.88;1945.03
40.0;163.53;2108.75
