GRAND_ID: 2331
DAM_NAME: -71.584375
LONG: -71.584375
LAT: -34.043897
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.17
2.0;0.18;0.46
3.0;0.33;0.89
4.0;0.75;1.75
5.0;1.22;3.07
6.0;1.65;4.83
7.0;2.13;7.07
8.0;2.57;9.75
9.0;3.25;13.1
10.0;3.95;17.15
11.0;5.63;22.89
12.0;6.99;29.98
13.0;8.53;38.61
14.0;10.14;48.86
15.0;11.6;60.56
16.0;13.29;73.95
17.0;14.6;88.66
18.0;16.16;104.93
19.0;17.95;122.99
20.0;20.15;143.25
21.0;23.66;167.02
22.0;27.65;194.77
23.0;31.85;226.73
24.0;37.41;264.24
25.0;42.66;307.01
26.0;49.59;356.7
27.0;56.17;412.98
28.0;62.54;475.63
29.0;67.24;542.98
30.0;70.01;613.09
31.0;72.27;685.47
32.0;73.76;759.34
33.0;75.16;834.6
34.0;76.27;910.98
35.0;77.1;988.18
36.0;77.91;1066.19
37.0;78.58;1144.88
38.0;79.17;1224.15
39.0;79.73;1303.99
40.0;80.23;1384.32
41.0;80.61;1465.04
42.0;80.93;1546.07
43.0;81.29;1627.46
44.0;81.53;1709.1
45.0;81.83;1791.03
46.0;82.0;1873.14
47.0;82.28;1955.53
48.0;82.47;2038.1
49.0;82.7;2120.9
50.0;82.81;2203.82
51.0;83.0;2286.93
