GRAND_ID: 2328
DAM_NAME: -66.003663
LONG: -66.003663
LAT: -33.113124
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.17
2.0;0.13;0.45
3.0;0.18;0.78
4.0;0.29;1.21
5.0;0.34;1.7
6.0;0.46;2.31
7.0;0.5;2.95
8.0;0.61;3.71
9.0;0.67;4.53
10.0;0.81;5.49
11.0;0.85;6.49
12.0;0.97;7.61
13.0;1.03;8.79
14.0;1.24;10.18
15.0;1.33;11.65
16.0;1.56;13.36
17.0;1.64;15.15
18.0;1.94;17.24
19.0;2.08;19.47
20.0;2.55;22.16
21.0;2.72;25.02
22.0;3.22;28.39
23.0;3.45;31.98
24.0;3.88;36.01
25.0;4.04;40.2
26.0;4.48;44.83
27.0;4.66;49.64
28.0;5.08;54.87
29.0;5.24;60.25
30.0;5.59;65.99
31.0;5.72;71.86
32.0;6.03;78.03
33.0;6.16;84.34
34.0;6.47;90.95
35.0;6.55;97.66
