GRAND_ID: 4581
DAM_NAME: 31.08411
LONG: 31.08411
LAT: -24.885283
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.1;0.39
3.0;0.13;0.65
4.0;0.21;0.99
5.0;0.24;1.36
6.0;0.37;1.86
7.0;0.43;2.42
8.0;0.72;3.27
9.0;0.91;4.32
10.0;1.74;6.18
11.0;1.96;8.27
12.0;2.45;10.85
13.0;2.6;13.58
14.0;3.04;16.75
15.0;3.23;20.11
16.0;3.62;23.86
17.0;3.76;27.75
18.0;4.25;32.12
19.0;4.42;36.67
20.0;4.86;41.66
21.0;5.04;46.83
22.0;5.53;52.49
23.0;5.7;58.31
24.0;6.15;64.6
25.0;6.37;71.09
26.0;6.9;78.13
27.0;7.07;85.33
28.0;7.56;93.02
29.0;7.72;100.87
30.0;8.14;109.15
