GRAND_ID: 4593
DAM_NAME: 31.267849
LONG: 31.267849
LAT: -25.758962
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.01;0.23
3.0;0.02;0.36
4.0;0.03;0.5
5.0;0.04;0.64
6.0;0.04;0.79
7.0;0.05;0.95
8.0;0.06;1.11
9.0;0.06;1.28
10.0;0.07;1.45
11.0;0.07;1.64
12.0;0.09;1.83
13.0;0.09;2.02
14.0;0.1;2.23
15.0;0.1;2.43
16.0;0.11;2.65
17.0;0.12;2.87
18.0;0.13;3.11
19.0;0.13;3.35
20.0;0.14;3.59
21.0;0.14;3.84
22.0;0.16;4.1
23.0;0.16;4.37
24.0;0.17;4.65
25.0;0.18;4.93
26.0;0.18;5.22
27.0;0.19;5.52
28.0;0.2;5.82
29.0;0.21;6.14
30.0;0.21;6.46
31.0;0.22;6.78
32.0;0.22;7.11
33.0;0.22;7.44
34.0;0.23;7.77
35.0;0.23;8.11
