GRAND_ID: 6126
DAM_NAME: 130.255866
LONG: 130.255866
LAT: 32.747044
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.01;0.24
3.0;0.03;0.37
4.0;0.03;0.51
5.0;0.04;0.65
6.0;0.04;0.8
7.0;0.05;0.95
8.0;0.05;1.11
9.0;0.05;1.27
10.0;0.05;1.43
11.0;0.06;1.59
12.0;0.06;1.76
13.0;0.06;1.93
14.0;0.07;2.1
15.0;0.07;2.28
16.0;0.07;2.46
17.0;0.08;2.65
18.0;0.08;2.83
19.0;0.08;3.02
20.0;0.08;3.21
21.0;0.09;3.4
22.0;0.09;3.59
23.0;0.09;3.79
24.0;0.09;3.99
25.0;0.1;4.19
26.0;0.1;4.39
27.0;0.1;4.6
28.0;0.1;4.81
29.0;0.1;5.01
30.0;0.1;5.22
31.0;0.1;5.43
32.0;0.1;5.64
33.0;0.11;5.85
34.0;0.11;6.07
35.0;0.11;6.28
36.0;0.11;6.49
37.0;0.11;6.71
38.0;0.11;6.92
39.0;0.11;7.14
40.0;0.11;7.35
41.0;0.11;7.57
42.0;0.11;7.79
43.0;0.12;8.01
44.0;0.12;8.23
45.0;0.12;8.46
46.0;0.12;8.68
47.0;0.12;8.9
48.0;0.12;9.13
