GRAND_ID: 486
DAM_NAME: -105.370092
LONG: -105.370092
LAT: 40.21813
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.06;0.34
3.0;0.08;0.54
4.0;0.11;0.77
5.0;0.15;1.04
6.0;0.17;1.33
7.0;0.2;1.65
8.0;0.22;1.99
9.0;0.25;2.35
10.0;0.27;2.74
11.0;0.3;3.16
12.0;0.32;3.59
13.0;0.35;4.06
14.0;0.38;4.56
15.0;0.41;5.1
16.0;0.45;5.67
17.0;0.49;6.28
18.0;0.52;6.91
19.0;0.56;7.59
20.0;0.59;8.31
21.0;0.62;9.05
22.0;0.66;9.83
23.0;0.69;10.64
24.0;0.7;11.46
25.0;0.73;12.31
26.0;0.74;13.17
