GRAND_ID: 3706
DAM_NAME: 27.344334
LONG: 27.344334
LAT: 66.423236
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.24;0.54
2.0;0.45;1.28
3.0;1.02;2.6
4.0;1.93;4.83
5.0;4.41;9.53
6.0;7.47;17.3
7.0;14.63;32.22
8.0;19.51;52.03
9.0;30.28;82.61
10.0;35.64;118.54
11.0;44.91;163.75
12.0;50.9;214.95
13.0;59.26;274.51
14.0;65.01;339.82
15.0;75.33;415.45
16.0;85.58;501.33
17.0;115.35;616.98
18.0;136.73;754.01
19.0;172.13;926.44
20.0;195.78;1122.52
21.0;239.98;1362.79
22.0;266.05;1629.14
23.0;295.9;1925.35
24.0;313.68;2239.32
25.0;336.78;2576.39
26.0;351.56;2928.26
27.0;366.35;3294.9
