GRAND_ID: 4619
DAM_NAME: 30.635295
LONG: 30.635295
LAT: -29.594114
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.07;0.36
3.0;0.08;0.57
4.0;0.13;0.84
5.0;0.15;1.12
6.0;0.19;1.44
7.0;0.21;1.78
8.0;0.24;2.16
9.0;0.26;2.55
10.0;0.31;2.99
11.0;0.32;3.45
12.0;0.36;3.94
13.0;0.38;4.45
14.0;0.41;5.0
15.0;0.44;5.57
16.0;0.51;6.21
17.0;0.53;6.87
18.0;0.6;7.61
19.0;0.63;8.37
20.0;0.69;9.19
21.0;0.72;10.04
22.0;0.78;10.95
23.0;0.8;11.88
24.0;0.86;12.87
25.0;0.88;13.89
26.0;0.93;14.95
27.0;0.95;16.04
28.0;1.01;17.18
29.0;1.04;18.35
30.0;1.09;19.58
31.0;1.12;20.83
32.0;1.16;22.12
33.0;1.18;23.44
34.0;1.23;24.8
35.0;1.25;26.18
36.0;1.32;27.64
37.0;1.36;29.13
38.0;1.43;30.69
39.0;1.47;32.29
40.0;1.55;33.97
41.0;1.59;35.69
42.0;1.67;37.49
43.0;1.7;39.32
44.0;1.79;41.24
45.0;1.82;43.2
46.0;1.88;45.21
