GRAND_ID: 6783
DAM_NAME: 175.746512
LONG: 175.746512
LAT: -39.063972
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.18
2.0;0.1;0.42
3.0;0.14;0.71
4.0;0.25;1.1
5.0;0.32;1.57
6.0;0.57;2.29
7.0;0.73;3.17
8.0;1.05;4.36
9.0;1.17;5.68
10.0;1.54;7.36
11.0;1.73;9.23
12.0;2.25;11.63
13.0;2.51;14.28
14.0;3.04;17.47
15.0;3.46;21.07
16.0;4.02;25.24
17.0;4.27;29.66
18.0;4.84;34.64
19.0;5.11;39.9
20.0;5.86;45.9
21.0;6.34;52.39
22.0;7.21;59.74
23.0;7.6;67.48
24.0;8.98;76.61
25.0;9.55;86.31
26.0;11.02;97.48
27.0;11.58;109.21
28.0;12.62;121.97
29.0;13.17;135.29
30.0;14.29;149.72
31.0;14.54;164.41
32.0;15.07;179.63
33.0;15.21;194.98
34.0;15.44;210.56
35.0;15.53;226.24
36.0;15.72;242.11
37.0;15.8;258.06
38.0;15.92;274.12
