GRAND_ID: 3059
DAM_NAME: 12.9823
LONG: 12.9823
LAT: 65.131749
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.18;0.45
3.0;0.32;0.88
4.0;0.49;1.48
5.0;0.58;2.18
6.0;0.91;3.2
7.0;1.04;4.36
8.0;1.27;5.75
9.0;1.4;7.27
10.0;1.68;9.06
11.0;1.8;10.97
12.0;2.1;13.18
13.0;2.2;15.49
14.0;2.41;18.02
15.0;2.48;20.61
16.0;2.68;23.4
17.0;2.74;26.26
18.0;2.92;29.3
19.0;3.02;32.44
20.0;3.21;35.77
21.0;3.29;39.17
22.0;3.48;42.77
23.0;3.59;46.47
24.0;3.78;50.36
25.0;3.84;54.32
26.0;4.13;58.57
27.0;4.25;62.93
28.0;4.5;67.55
29.0;4.6;72.27
30.0;4.81;77.19
31.0;4.86;82.17
32.0;5.06;87.35
33.0;5.12;92.58
34.0;5.37;98.07
35.0;5.44;103.62
36.0;5.66;109.4
37.0;5.73;115.24
38.0;5.94;121.3
39.0;6.04;127.46
40.0;6.24;133.81
41.0;6.32;140.25
42.0;6.5;146.86
43.0;6.58;153.55
44.0;6.72;160.39
45.0;6.8;167.3
46.0;6.94;174.36
47.0;7.0;181.48
48.0;7.14;188.73
49.0;7.19;196.03
50.0;7.31;203.46
51.0;7.36;210.93
