GRAND_ID: 3843
DAM_NAME: 27.185498
LONG: 27.185498
LAT: 46.186705
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.93;1.15
2.0;1.84;3.2
3.0;2.79;6.21
4.0;3.46;9.89
5.0;4.0;14.11
6.0;4.99;19.32
7.0;6.89;26.42
8.0;10.87;37.51
9.0;13.61;51.33
10.0;15.18;66.73
11.0;16.53;83.48
12.0;18.11;101.8
13.0;18.84;120.86
14.0;19.3;140.37
15.0;19.6;160.19
16.0;19.88;180.28
17.0;20.11;200.61
18.0;20.32;221.15
19.0;20.5;241.87
20.0;20.68;262.77
21.0;20.83;283.82
22.0;20.97;305.01
