GRAND_ID: 6958
DAM_NAME: 49.27148
LONG: 49.27148
LAT: 33.63108
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.16
2.0;0.07;0.35
3.0;0.11;0.57
4.0;0.14;0.82
5.0;0.18;1.12
6.0;0.21;1.44
7.0;0.25;1.81
8.0;0.28;2.2
9.0;0.32;2.64
10.0;0.35;3.1
11.0;0.39;3.61
12.0;0.42;4.14
13.0;0.46;4.71
14.0;0.51;5.34
15.0;0.57;6.03
16.0;0.61;6.75
17.0;0.68;7.55
18.0;0.72;8.38
19.0;0.78;9.27
20.0;0.83;10.22
21.0;0.91;11.24
22.0;1.0;12.36
23.0;1.1;13.57
24.0;1.17;14.85
25.0;1.27;16.24
26.0;1.37;17.72
27.0;1.47;19.31
28.0;1.54;20.96
29.0;1.65;22.72
30.0;1.73;24.57
31.0;1.84;26.53
32.0;1.93;28.58
33.0;2.03;30.73
34.0;2.12;32.96
35.0;2.23;35.31
36.0;2.3;37.72
37.0;2.37;40.2
38.0;2.42;42.73
39.0;2.46;45.31
40.0;2.5;47.93
41.0;2.53;50.57
42.0;2.55;53.24
43.0;2.57;55.92
