GRAND_ID: 228
DAM_NAME: -120.933041
LONG: -120.933041
LAT: 36.991883
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.07;0.35
3.0;0.11;0.58
4.0;0.13;0.84
5.0;0.16;1.12
6.0;0.18;1.43
7.0;0.21;1.76
8.0;0.24;2.13
9.0;0.28;2.53
10.0;0.3;2.96
11.0;0.33;3.42
12.0;0.38;3.92
13.0;0.41;4.45
14.0;0.45;5.02
15.0;0.49;5.63
16.0;0.56;6.32
17.0;0.68;7.12
18.0;0.86;8.1
19.0;1.0;9.23
20.0;1.12;10.48
21.0;1.22;11.81
22.0;1.31;13.25
23.0;1.41;14.79
24.0;1.48;16.4
25.0;1.55;18.06
26.0;1.59;19.78
27.0;1.62;21.52
28.0;1.65;23.3
29.0;1.67;25.09
