GRAND_ID: 3191
DAM_NAME: 10.377083
LONG: 10.377083
LAT: 51.910049
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.22
3.0;0.02;0.35
4.0;0.03;0.48
5.0;0.04;0.62
6.0;0.05;0.78
7.0;0.06;0.95
8.0;0.09;1.13
9.0;0.1;1.33
10.0;0.12;1.55
11.0;0.15;1.8
12.0;0.23;2.14
13.0;0.29;2.53
14.0;0.37;3.0
15.0;0.41;3.51
16.0;0.5;4.11
17.0;0.54;4.75
18.0;0.61;5.46
19.0;0.65;6.22
20.0;0.73;7.05
21.0;0.77;7.91
22.0;0.83;8.85
23.0;0.86;9.81
24.0;0.92;10.83
25.0;0.97;11.9
26.0;1.03;13.03
27.0;1.07;14.2
28.0;1.11;15.41
29.0;1.14;16.65
30.0;1.18;17.93
31.0;1.2;19.23
32.0;1.26;20.59
33.0;1.27;21.96
34.0;1.31;23.37
35.0;1.33;24.8
36.0;1.37;26.27
37.0;1.39;27.77
38.0;1.42;29.29
39.0;1.43;30.82
40.0;1.46;32.39
41.0;1.47;33.96
42.0;1.5;35.56
43.0;1.53;37.19
44.0;1.56;38.85
45.0;1.57;40.53
46.0;1.61;42.24
47.0;1.64;43.98
48.0;1.66;45.74
49.0;1.68;47.52
50.0;1.72;49.34
51.0;1.74;51.18
52.0;1.76;53.04
53.0;1.77;54.92
54.0;1.79;56.81
55.0;1.8;58.72
56.0;1.81;60.63
57.0;1.82;62.56
58.0;1.84;64.5
