GRAND_ID: 2339
DAM_NAME: -67.193765
LONG: -67.193765
LAT: -38.210399
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.14
2.0;0.22;0.49
3.0;0.34;0.97
4.0;1.02;2.12
5.0;1.63;3.89
6.0;2.45;6.47
7.0;2.96;9.57
8.0;3.88;13.58
9.0;4.37;18.09
10.0;5.41;23.64
11.0;6.06;29.84
12.0;8.12;38.1
13.0;10.65;48.88
14.0;15.82;64.83
15.0;18.42;83.39
16.0;23.57;107.09
17.0;26.25;133.48
18.0;34.26;167.87
19.0;42.72;210.73
20.0;61.24;272.11
21.0;72.21;344.46
22.0;95.93;440.52
23.0;115.32;555.98
24.0;151.18;707.3
25.0;181.53;888.96
26.0;241.55;1130.64
27.0;259.36;1390.14
28.0;282.37;1672.64
29.0;292.37;1965.15
30.0;306.7;2271.99
31.0;313.18;2585.3
32.0;320.87;2906.3
33.0;324.37;3230.81
34.0;329.38;3560.32
35.0;332.07;3892.53
36.0;336.39;4229.05
