GRAND_ID: 3976
DAM_NAME: 25.433973
LONG: 25.433973
LAT: 41.863189
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.2
2.0;0.13;0.48
3.0;0.2;0.83
4.0;0.28;1.25
5.0;0.32;1.72
6.0;0.4;2.26
7.0;0.48;2.89
8.0;0.66;3.69
9.0;0.8;4.64
10.0;0.97;5.76
11.0;1.09;6.99
12.0;1.3;8.44
13.0;1.83;10.43
14.0;2.36;12.93
15.0;2.68;15.76
16.0;3.14;19.05
17.0;3.45;22.65
18.0;3.9;26.7
19.0;4.28;31.13
20.0;4.79;36.07
21.0;5.2;41.41
22.0;5.73;47.29
23.0;5.98;53.42
24.0;6.22;59.79
25.0;6.31;66.25
