GRAND_ID: 6627
DAM_NAME: 148.275699
LONG: 148.275699
LAT: -36.05325
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.04;0.27
3.0;0.05;0.43
4.0;0.07;0.61
5.0;0.08;0.8
6.0;0.11;1.02
7.0;0.13;1.25
8.0;0.15;1.5
9.0;0.18;1.79
10.0;0.22;2.12
11.0;0.25;2.47
12.0;0.3;2.88
13.0;0.33;3.33
14.0;0.38;3.82
15.0;0.41;4.33
16.0;0.43;4.87
17.0;0.46;5.44
18.0;0.47;6.02
19.0;0.51;6.63
20.0;0.53;7.27
21.0;0.55;7.93
22.0;0.57;8.6
23.0;0.58;9.29
24.0;0.59;9.98
25.0;0.6;10.69
26.0;0.62;11.41
27.0;0.62;12.14
28.0;0.63;12.88
29.0;0.63;13.61
