GRAND_ID: 5811
DAM_NAME: 110.835392
LONG: 110.835392
LAT: -7.260442
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.19
2.0;0.44;0.76
3.0;0.76;1.65
4.0;1.06;2.84
5.0;1.34;4.31
6.0;1.68;6.12
7.0;2.01;8.26
8.0;2.54;10.93
9.0;3.0;14.06
10.0;3.58;17.77
11.0;4.15;22.05
12.0;5.08;27.27
13.0;5.85;33.25
14.0;6.94;40.32
15.0;7.86;48.31
16.0;8.7;57.14
17.0;9.36;66.63
18.0;10.38;77.14
19.0;11.87;89.15
20.0;13.83;103.11
21.0;15.99;119.23
22.0;19.87;139.22
23.0;23.23;162.58
24.0;26.99;189.7
25.0;29.54;219.37
26.0;31.84;251.35
27.0;33.74;285.22
28.0;36.19;321.53
29.0;38.0;359.67
30.0;39.99;399.79
31.0;41.5;441.43
32.0;42.93;484.48
33.0;43.93;528.55
