GRAND_ID: 6709
DAM_NAME: 152.580788
LONG: 152.580788
LAT: -26.507573
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.16
2.0;0.17;0.44
3.0;0.33;0.87
4.0;0.45;1.42
5.0;0.57;2.1
6.0;0.66;2.87
7.0;0.77;3.74
8.0;0.84;4.69
9.0;0.96;5.76
10.0;1.04;6.91
11.0;1.22;8.23
12.0;1.34;9.68
13.0;1.47;11.25
14.0;1.59;12.94
15.0;1.74;14.79
16.0;1.85;16.75
17.0;2.0;18.85
18.0;2.1;21.06
19.0;2.26;23.42
20.0;2.36;25.89
21.0;2.53;28.53
22.0;2.67;31.31
23.0;2.82;34.23
24.0;2.96;37.29
25.0;3.15;40.55
26.0;3.27;43.93
27.0;3.43;47.46
28.0;3.53;51.1
29.0;3.63;54.83
