GRAND_ID: 4485
DAM_NAME: 37.364808
LONG: 37.364808
LAT: 9.557291
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.3
2.0;0.73;1.32
3.0;0.73;2.35
4.0;1.41;4.05
5.0;1.41;5.76
6.0;3.26;9.32
7.0;3.26;12.88
8.0;8.89;22.07
9.0;8.89;31.26
10.0;15.51;47.07
11.0;15.51;62.88
12.0;23.64;86.82
13.0;23.64;110.76
14.0;30.22;141.28
15.0;30.22;171.8
16.0;36.56;208.65
17.0;36.56;245.5
18.0;44.94;290.74
19.0;44.94;335.98
20.0;53.37;389.65
21.0;53.37;443.31
22.0;64.81;508.41
23.0;64.81;573.51
24.0;79.4;653.22
25.0;79.4;732.92
26.0;88.89;822.11
27.0;88.89;911.3
28.0;96.86;1008.46
29.0;96.86;1105.62
30.0;105.36;1211.28
31.0;105.36;1316.94
32.0;112.73;1429.96
33.0;112.73;1542.98
34.0;120.08;1663.36
35.0;120.08;1783.74
36.0;127.19;1911.22
37.0;127.19;2038.71
38.0;134.97;2173.98
39.0;134.97;2309.25
40.0;142.46;2452.01
41.0;142.46;2594.77
42.0;151.7;2746.77
43.0;151.7;2898.77
44.0;160.0;3059.06
45.0;160.0;3219.36
46.0;167.51;3387.16
47.0;167.51;3554.97
48.0;173.85;3729.12
49.0;173.85;3903.27
50.0;180.34;4083.91
51.0;180.34;4264.55
52.0;186.61;4451.46
53.0;186.61;4638.37
54.0;193.45;4832.11
55.0;193.45;5025.86
56.0;199.84;5226.0
57.0;199.84;5426.13
58.0;206.09;5632.52
59.0;206.09;5838.91
60.0;210.88;6050.09
61.0;210.88;6261.27
62.0;214.64;6476.21
63.0;214.64;6691.15
64.0;217.34;6908.78
65.0;217.34;7126.42
66.0;219.78;7346.49
67.0;219.78;7566.57
68.0;221.29;7788.15
69.0;221.29;8009.73
70.0;222.56;8232.6
71.0;222.56;8455.46
