GRAND_ID: 3581
DAM_NAME: 9.872114
LONG: 9.872114
LAT: 36.061521
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.14
2.0;0.06;0.32
3.0;0.1;0.53
4.0;0.16;0.81
5.0;0.22;1.15
6.0;0.29;1.55
7.0;0.34;2.01
8.0;0.42;2.55
9.0;0.47;3.14
10.0;0.73;3.99
11.0;0.93;5.03
12.0;1.41;6.57
13.0;1.75;8.43
14.0;2.08;10.63
15.0;2.26;13.01
16.0;2.45;15.58
17.0;2.57;18.27
18.0;2.7;21.08
19.0;2.79;23.99
20.0;2.87;26.97
21.0;2.93;30.02
22.0;2.99;33.13
23.0;3.02;36.26
24.0;3.06;39.43
25.0;3.08;42.63
26.0;3.1;45.85
27.0;3.12;49.08
