GRAND_ID: 6971
DAM_NAME: 49.681978
LONG: 49.681978
LAT: 32.909003
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.07;0.31
3.0;0.11;0.53
4.0;0.13;0.76
5.0;0.17;1.04
6.0;0.18;1.33
7.0;0.23;1.66
8.0;0.25;2.02
9.0;0.29;2.42
10.0;0.29;2.82
11.0;0.33;3.26
12.0;0.35;3.72
13.0;0.39;4.21
14.0;0.39;4.71
15.0;0.42;5.24
16.0;0.43;5.78
17.0;0.46;6.34
18.0;0.47;6.92
19.0;0.48;7.51
20.0;0.5;8.12
21.0;0.52;8.75
22.0;0.53;9.38
23.0;0.56;10.05
24.0;0.57;10.73
25.0;0.61;11.45
26.0;0.64;12.19
27.0;0.69;12.99
28.0;0.7;13.8
29.0;0.76;14.67
30.0;0.78;15.55
31.0;0.84;16.5
32.0;0.84;17.45
33.0;0.92;18.48
34.0;0.94;19.53
35.0;1.0;20.64
36.0;1.0;21.75
37.0;1.06;22.92
38.0;1.09;24.11
39.0;1.15;25.37
40.0;1.17;26.65
41.0;1.23;27.99
42.0;1.24;29.34
43.0;1.3;30.75
44.0;1.33;32.18
45.0;1.37;33.66
46.0;1.38;35.15
47.0;1.45;36.7
48.0;1.47;38.29
49.0;1.56;39.96
50.0;1.56;41.63
51.0;1.65;43.38
52.0;1.67;45.16
53.0;1.74;47.01
54.0;1.75;48.87
55.0;1.81;50.78
56.0;1.86;52.75
57.0;1.93;54.78
58.0;1.96;56.85
59.0;2.01;58.97
60.0;2.05;61.13
61.0;2.15;63.39
62.0;2.18;65.68
63.0;2.26;68.05
64.0;2.29;70.44
65.0;2.36;72.91
66.0;2.41;75.43
67.0;2.51;78.05
68.0;2.52;80.68
69.0;2.61;83.4
70.0;2.65;86.16
71.0;2.75;89.02
72.0;2.79;91.92
73.0;2.87;94.89
74.0;2.92;97.91
75.0;2.99;101.01
76.0;3.04;104.16
77.0;3.1;107.36
78.0;3.15;110.62
79.0;3.24;113.97
80.0;3.28;117.36
81.0;3.35;120.81
82.0;3.39;124.31
83.0;3.48;127.89
84.0;3.51;131.52
85.0;3.58;135.2
86.0;3.61;138.92
87.0;3.7;142.73
88.0;3.74;146.58
89.0;3.81;150.5
90.0;3.84;154.45
91.0;3.88;158.43
92.0;3.9;162.44
93.0;3.96;166.51
94.0;4.0;170.62
95.0;4.04;174.76
96.0;4.07;178.95
97.0;4.13;183.18
98.0;4.16;187.44
99.0;4.2;191.75
100.0;4.23;196.09
101.0;4.3;200.49
102.0;4.32;204.92
103.0;4.35;209.38
104.0;4.37;213.86
105.0;4.43;218.4
106.0;4.46;222.97
107.0;4.5;227.58
