GRAND_ID: 2423
DAM_NAME: -47.397407
LONG: -47.397407
LAT: -23.612356
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.12;0.35
2.0;0.37;0.95
3.0;0.45;1.63
4.0;0.65;2.5
5.0;0.73;3.46
6.0;1.16;4.86
7.0;1.39;6.48
8.0;2.09;8.8
9.0;2.3;11.33
10.0;3.22;14.78
11.0;3.66;18.68
12.0;5.48;24.39
13.0;6.35;30.96
14.0;8.7;39.9
15.0;9.65;49.78
16.0;12.47;62.48
17.0;13.47;76.18
18.0;15.96;92.37
19.0;16.74;109.34
20.0;18.71;128.27
21.0;19.39;147.9
22.0;21.13;169.26
23.0;21.68;191.17
24.0;23.3;214.7
25.0;23.84;238.76
26.0;25.36;264.36
27.0;25.93;290.52
28.0;27.56;318.31
29.0;28.16;346.7
30.0;29.5;376.43
31.0;29.98;406.64
32.0;31.08;437.95
33.0;31.5;469.68
34.0;32.53;502.44
35.0;32.84;535.51
36.0;33.66;569.4
37.0;33.98;603.61
38.0;34.68;638.52
39.0;34.91;673.67
40.0;35.42;709.32
41.0;35.58;745.13
42.0;36.1;781.46
43.0;36.27;817.96
44.0;36.67;854.86
