GRAND_ID: 2412
DAM_NAME: -46.392083
LONG: -46.392083
LAT: -23.174141
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.29
2.0;0.58;1.03
3.0;0.87;2.07
4.0;1.7;3.93
5.0;2.17;6.26
6.0;3.27;9.69
7.0;3.68;13.54
8.0;4.78;18.48
9.0;5.23;23.87
10.0;6.27;30.3
11.0;6.64;37.1
12.0;7.56;44.83
13.0;7.99;52.98
14.0;9.06;62.2
15.0;9.54;71.9
16.0;10.79;82.85
17.0;11.39;94.4
18.0;12.63;107.19
19.0;13.02;120.37
20.0;14.16;134.69
21.0;14.56;149.41
22.0;15.76;165.33
23.0;16.21;181.7
24.0;17.36;199.23
25.0;17.75;217.14
26.0;18.68;235.98
27.0;18.99;255.13
28.0;19.81;275.1
29.0;20.09;295.35
30.0;20.77;316.28
31.0;20.99;337.43
32.0;21.58;359.18
