GRAND_ID: 6172
DAM_NAME: 120.211673
LONG: 120.211673
LAT: 28.414583
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.24
3.0;0.03;0.37
4.0;0.04;0.51
5.0;0.05;0.66
6.0;0.06;0.83
7.0;0.07;1.0
8.0;0.09;1.19
9.0;0.1;1.39
10.0;0.11;1.6
11.0;0.13;1.83
12.0;0.15;2.08
13.0;0.16;2.34
14.0;0.17;2.61
15.0;0.19;2.9
16.0;0.21;3.21
17.0;0.21;3.53
18.0;0.23;3.86
19.0;0.24;4.2
20.0;0.24;4.54
21.0;0.25;4.9
22.0;0.26;5.26
23.0;0.27;5.64
24.0;0.29;6.03
25.0;0.3;6.43
26.0;0.31;6.85
27.0;0.32;7.28
28.0;0.34;7.72
29.0;0.35;8.17
30.0;0.36;8.63
31.0;0.37;9.11
32.0;0.38;9.59
33.0;0.39;10.08
34.0;0.4;10.58
35.0;0.41;11.09
36.0;0.42;11.61
