GRAND_ID: 1347
DAM_NAME: -99.501469
LONG: -99.501469
LAT: 20.663241
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.19
2.0;0.16;0.48
3.0;0.26;0.86
4.0;0.29;1.29
5.0;0.38;1.79
6.0;0.45;2.37
7.0;0.57;3.07
8.0;0.64;3.84
9.0;0.71;4.68
10.0;0.79;5.6
11.0;0.89;6.62
12.0;0.92;7.66
13.0;1.02;8.81
14.0;1.12;10.06
15.0;1.19;11.38
16.0;1.24;12.75
17.0;1.36;14.24
18.0;1.37;15.74
19.0;1.48;17.35
20.0;1.57;19.05
21.0;1.68;20.86
22.0;1.86;22.84
23.0;2.1;25.07
24.0;2.26;27.46
25.0;2.53;30.11
26.0;2.68;32.92
27.0;2.95;36.0
28.0;3.13;39.26
29.0;3.35;42.74
30.0;3.44;46.31
31.0;3.71;50.15
32.0;3.8;54.08
33.0;4.0;58.21
34.0;4.16;62.5
35.0;4.35;66.98
36.0;4.46;71.56
37.0;4.66;76.35
38.0;4.79;81.27
39.0;5.02;86.41
40.0;5.17;91.71
41.0;5.36;97.2
42.0;5.54;102.87
43.0;5.78;108.78
44.0;5.97;114.88
45.0;6.25;121.25
46.0;6.39;127.77
47.0;6.84;134.74
48.0;6.98;141.85
49.0;7.32;149.3
50.0;7.69;157.12
51.0;8.13;165.37
52.0;8.33;173.83
53.0;8.91;182.87
54.0;9.13;192.13
55.0;9.6;201.86
56.0;10.05;212.04
57.0;10.48;222.65
58.0;10.69;233.47
59.0;11.23;244.83
60.0;11.49;256.45
61.0;11.93;268.5
62.0;12.31;280.95
63.0;12.68;293.75
64.0;12.95;306.83
65.0;13.45;320.41
66.0;13.59;334.12
67.0;14.04;348.29
68.0;14.31;362.74
69.0;14.73;377.6
70.0;14.91;392.63
71.0;15.57;408.33
72.0;15.77;424.23
73.0;16.23;440.58
74.0;16.7;457.41
75.0;17.2;474.74
76.0;17.59;492.45
77.0;18.17;510.75
78.0;18.77;529.65
79.0;19.34;549.12
80.0;19.72;568.97
81.0;20.7;589.8
82.0;21.17;611.1
83.0;21.82;633.05
84.0;22.37;655.55
85.0;23.03;678.7
86.0;23.4;702.23
87.0;24.21;726.57
88.0;24.54;751.23
89.0;25.04;776.4
90.0;25.55;802.08
91.0;26.06;828.27
92.0;26.36;854.76
93.0;27.06;881.94
94.0;27.37;909.44
95.0;27.74;937.3
96.0;28.02;965.45
97.0;28.56;994.15
98.0;28.9;1023.17
99.0;29.45;1052.75
100.0;29.62;1082.5
101.0;30.19;1112.82
102.0;30.55;1143.5
103.0;30.86;1174.49
104.0;31.1;1205.72
105.0;31.6;1237.45
106.0;31.73;1269.31
107.0;32.04;1301.47
