GRAND_ID: 2582
DAM_NAME: -5.235452
LONG: -5.235452
LAT: 56.372493
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.01;0.24
3.0;0.03;0.38
4.0;0.04;0.53
5.0;0.05;0.69
6.0;0.09;0.88
7.0;0.17;1.16
8.0;0.24;1.51
9.0;0.36;1.98
10.0;0.43;2.52
11.0;0.56;3.19
12.0;0.65;3.95
13.0;0.78;4.84
14.0;0.87;5.82
15.0;0.97;6.9
16.0;1.04;8.05
17.0;1.11;9.27
18.0;1.15;10.53
19.0;1.21;11.85
20.0;1.25;13.21
21.0;1.3;14.62
22.0;1.32;16.05
23.0;1.36;17.52
24.0;1.4;19.03
25.0;1.44;20.58
26.0;1.48;22.17
27.0;1.53;23.81
28.0;1.54;25.45
29.0;1.57;27.14
30.0;1.59;28.84
