GRAND_ID: 4471
DAM_NAME: 44.969792
LONG: 44.969792
LAT: 34.115102
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.66;1.51
2.0;1.4;3.76
3.0;1.98;6.59
4.0;2.84;10.28
5.0;3.58;14.71
6.0;4.37;19.93
7.0;5.11;25.89
8.0;6.0;32.73
9.0;6.75;40.33
10.0;7.68;48.86
11.0;8.63;58.34
12.0;10.02;69.21
13.0;14.26;84.32
14.0;36.43;121.6
15.0;52.29;174.74
16.0;69.18;244.77
17.0;77.41;323.03
18.0;84.97;408.85
19.0;91.26;500.96
20.0;95.61;597.42
21.0;97.56;695.83
22.0;98.84;795.53
23.0;99.49;895.87
