GRAND_ID: 6717
DAM_NAME: 152.118589
LONG: 152.118589
LAT: -27.289815
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.16
2.0;0.07;0.34
3.0;0.12;0.57
4.0;0.15;0.84
5.0;0.2;1.15
6.0;0.23;1.5
7.0;0.27;1.89
8.0;0.3;2.31
9.0;0.36;2.78
10.0;0.38;3.27
11.0;0.44;3.83
12.0;0.47;4.42
13.0;0.55;5.08
14.0;0.6;5.8
15.0;0.7;6.62
16.0;0.77;7.5
17.0;0.87;8.49
18.0;0.93;9.53
19.0;1.0;10.64
20.0;1.06;11.81
21.0;1.15;13.08
22.0;1.23;14.42
23.0;1.4;15.93
24.0;1.45;17.5
25.0;1.58;19.2
26.0;1.66;20.97
