GRAND_ID: 6736
DAM_NAME: 150.493005
LONG: 150.493005
LAT: -30.878254
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.41;0.6
2.0;0.79;1.58
3.0;1.63;3.39
4.0;2.1;5.68
5.0;2.97;8.84
6.0;3.55;12.58
7.0;4.59;17.36
8.0;5.29;22.84
9.0;6.71;29.74
10.0;7.79;37.72
11.0;10.31;48.22
12.0;11.84;60.25
13.0;14.55;74.99
14.0;16.56;91.74
15.0;20.65;112.58
16.0;22.73;135.5
17.0;25.77;161.46
18.0;27.41;189.06
19.0;29.98;219.23
20.0;31.24;250.66
21.0;33.09;283.94
22.0;33.93;318.05
23.0;35.03;353.27
24.0;35.51;388.97
25.0;36.16;425.32
26.0;36.47;461.98
