GRAND_ID: 625
DAM_NAME: -118.753391
LONG: -118.753391
LAT: 34.462147
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.07;0.33
3.0;0.1;0.54
4.0;0.14;0.8
5.0;0.16;1.08
6.0;0.23;1.42
7.0;0.27;1.81
8.0;0.41;2.34
9.0;0.51;2.96
10.0;0.65;3.73
11.0;0.7;4.54
12.0;0.86;5.52
13.0;0.95;6.58
14.0;1.1;7.79
15.0;1.2;9.11
16.0;1.48;10.7
17.0;1.61;12.43
18.0;1.87;14.41
19.0;1.98;16.51
20.0;2.22;18.85
21.0;2.33;21.29
22.0;2.55;23.95
23.0;2.62;26.68
24.0;2.79;29.58
25.0;2.86;32.56
26.0;3.03;35.71
27.0;3.14;38.96
28.0;3.38;42.46
29.0;3.46;46.04
30.0;3.63;49.78
31.0;3.68;53.57
32.0;3.81;57.5
33.0;3.87;61.48
34.0;3.95;65.54
35.0;3.98;69.64
36.0;4.04;73.79
37.0;4.05;77.96
38.0;4.09;82.17
39.0;4.11;86.39
