GRAND_ID: 4782
DAM_NAME: 74.972917
LONG: 74.972917
LAT: 13.780901
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.13
2.0;0.08;0.32
3.0;0.11;0.53
4.0;0.18;0.81
5.0;0.2;1.12
6.0;0.28;1.5
7.0;0.32;1.92
8.0;0.41;2.43
9.0;0.47;3.0
10.0;0.57;3.67
11.0;0.63;4.4
12.0;0.72;5.23
13.0;0.78;6.11
14.0;0.88;7.1
15.0;0.94;8.14
16.0;1.06;9.3
17.0;1.12;10.53
18.0;1.26;11.89
19.0;1.33;13.33
20.0;1.48;14.92
21.0;1.57;16.59
22.0;1.78;18.48
23.0;1.9;20.48
24.0;2.15;22.74
25.0;2.27;25.12
26.0;2.52;27.74
27.0;2.64;30.48
28.0;2.87;33.46
29.0;2.98;36.54
30.0;3.18;39.82
31.0;3.3;43.23
32.0;3.5;46.83
33.0;3.58;50.52
34.0;3.77;54.39
35.0;3.87;58.37
36.0;4.03;62.5
37.0;4.11;66.72
38.0;4.27;71.1
39.0;4.34;75.54
40.0;4.47;80.12
41.0;4.54;84.76
42.0;4.65;89.51
43.0;4.72;94.33
44.0;4.82;99.25
45.0;4.86;104.22
46.0;4.95;109.27
47.0;5.0;114.37
48.0;5.1;119.57
49.0;5.13;124.81
50.0;5.2;130.12
51.0;5.24;135.46
52.0;5.31;140.88
53.0;5.36;146.34
54.0;5.43;151.87
55.0;5.46;157.44
56.0;5.52;163.06
57.0;5.54;168.71
58.0;5.59;174.4
59.0;5.61;180.12
60.0;5.66;185.88
61.0;5.68;191.66
62.0;5.73;197.5
63.0;5.76;203.36
64.0;5.8;209.26
65.0;5.82;215.19
66.0;5.86;221.16
67.0;5.88;227.14
68.0;5.92;233.16
69.0;5.94;239.2
70.0;5.96;245.27
71.0;5.97;251.34
72.0;6.0;257.45
73.0;6.02;263.57
74.0;6.04;269.71
