GRAND_ID: 4603
DAM_NAME: 30.625183
LONG: 30.625183
LAT: -26.507658
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.18
2.0;0.14;0.45
3.0;0.34;0.92
4.0;0.48;1.54
5.0;0.62;2.28
6.0;0.76;3.18
7.0;0.88;4.19
8.0;1.0;5.32
9.0;1.12;6.57
10.0;1.24;7.94
11.0;1.36;9.43
12.0;1.48;11.04
13.0;1.62;12.79
14.0;1.75;14.67
15.0;1.88;16.68
16.0;2.05;18.86
17.0;2.21;21.2
18.0;2.43;23.77
19.0;2.64;26.54
20.0;2.9;29.57
21.0;3.13;32.83
22.0;3.39;36.35
23.0;3.71;40.19
24.0;4.01;44.33
25.0;4.31;48.77
26.0;4.71;53.61
27.0;5.09;58.83
28.0;5.47;64.42
29.0;5.87;70.42
30.0;6.27;76.82
31.0;6.54;83.49
