GRAND_ID: 4668
DAM_NAME: 63.051096
LONG: 63.051096
LAT: 52.908723
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.28
2.0;0.22;0.7
3.0;0.46;1.35
4.0;0.74;2.28
5.0;1.11;3.58
6.0;1.37;5.15
7.0;1.84;7.18
8.0;2.39;9.76
9.0;4.41;14.37
10.0;5.5;20.06
11.0;7.01;27.26
12.0;8.2;35.66
13.0;9.67;45.52
14.0;10.91;56.63
15.0;14.5;71.32
16.0;16.9;88.41
17.0;20.23;108.83
18.0;23.14;132.16
19.0;27.51;159.86
20.0;32.3;192.35
21.0;46.06;238.6
22.0;53.89;292.68
23.0;63.33;356.2
24.0;68.93;425.32
25.0;75.66;501.17
26.0;80.03;581.39
27.0;84.55;666.13
28.0;87.25;753.58
29.0;89.88;843.65
