GRAND_ID: 2839
DAM_NAME: -0.194298
LONG: -0.194298
LAT: 38.681885
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.02;0.26
3.0;0.03;0.41
4.0;0.04;0.56
5.0;0.05;0.73
6.0;0.07;0.92
7.0;0.08;1.12
8.0;0.1;1.33
9.0;0.11;1.56
10.0;0.13;1.8
11.0;0.14;2.05
12.0;0.16;2.33
13.0;0.18;2.62
14.0;0.2;2.93
15.0;0.2;3.25
16.0;0.22;3.59
17.0;0.23;3.93
18.0;0.24;4.29
19.0;0.24;4.64
20.0;0.25;5.01
21.0;0.26;5.39
22.0;0.27;5.77
23.0;0.27;6.16
24.0;0.28;6.56
25.0;0.28;6.95
