GRAND_ID: 4666
DAM_NAME: 47.852513
LONG: 47.852513
LAT: -19.018725
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.21
2.0;0.17;0.53
3.0;0.27;0.95
4.0;0.44;1.53
5.0;0.7;2.38
6.0;1.05;3.58
7.0;1.68;5.41
8.0;2.19;7.75
9.0;2.8;10.69
10.0;3.32;14.16
11.0;4.09;18.4
12.0;4.73;23.27
13.0;5.44;28.87
14.0;6.06;35.07
15.0;6.7;41.92
16.0;7.28;49.35
17.0;8.03;57.52
18.0;8.73;66.41
19.0;9.44;75.99
20.0;9.94;86.08
21.0;10.53;96.76
22.0;11.07;107.98
23.0;11.68;119.81
24.0;12.16;132.12
25.0;12.73;145.01
26.0;13.19;158.35
27.0;13.66;172.15
28.0;14.07;186.37
29.0;14.47;201.0
30.0;14.85;215.99
31.0;15.2;231.34
32.0;15.55;247.04
33.0;15.87;263.06
34.0;16.21;279.42
35.0;16.58;296.15
36.0;16.88;313.18
37.0;17.23;330.56
38.0;17.55;348.25
39.0;17.87;366.27
40.0;18.18;384.59
41.0;18.48;403.22
42.0;18.73;422.1
43.0;19.0;441.25
44.0;19.23;460.63
45.0;19.42;480.2
46.0;19.61;499.95
47.0;19.79;519.89
48.0;19.99;540.03
49.0;20.18;560.36
50.0;20.35;580.86
51.0;20.51;601.52
52.0;20.64;622.31
53.0;20.77;643.23
54.0;20.88;664.25
55.0;20.99;685.39
56.0;21.1;706.64
57.0;21.21;728.0
58.0;21.3;749.45
